datetime,content,retweet_count,like_count,quote_count,text,username,location,followers,url,verified,lat,long
2021-03-15T20:50:42Z,"For all those who enjoyed images created during the #DuBoisChallenge, check out this webinar by the authors of the book detailing DuBois’ data visualizations. https://t.co/g0k6w3U7bR",4.0,5.0,0.0,Twitter for iPhone,DaniaFrancis,"Boston, MA",5858.0,https://twitter.com/DaniaFrancis/status/1371564536524853252,False,42.3602534,-71.0582912
2021-03-14T17:25:37Z,You know you made it when you make the Mayor's weekly roundup! Check out how the #DuBoisChallenge came to be and how it's continually evolving to educate the datasphere! @cerealcommas @David_Leavitt #DataViz https://t.co/IlI2hrklGA,0.0,7.0,0.0,Twitter for Android,AlDatavizguy,New York,1113.0,https://twitter.com/AlDatavizguy/status/1371150537438150656,False,40.7127281,-74.0060152
2021-03-14T16:59:59Z,"➡️https://t.co/UZTPwaBGu3

🚨New blog post🚨

This week we take an Initiative Deep-Dive Into the #DuboisChallenge. Please check out @ajstarks, @sqlsekou, and @AlDatavizguy  as they share the impact of the initiative and Du Bois' work and so much more!

Mentions are tagged. https://t.co/FoLDO3zQo1",7.0,25.0,2.0,Twitter Web App,AdamMico1,"Madison, WI",3097.0,https://twitter.com/AdamMico1/status/1371144084774092801,False,43.074761,-89.3837613
2021-03-13T22:39:08Z,Leading the charge with the #DuBoisChallenge! Thanks @AdamMico1! #datafam #soctwitter #EconTwitter https://t.co/mgHcMDz98z,1.0,4.0,0.0,Twitter Web App,AlDatavizguy,New York,1113.0,https://twitter.com/AlDatavizguy/status/1370867047064801280,False,40.7127281,-74.0060152
2021-03-13T22:07:54Z,Look @sqlsekou switching it up and busting out the @MSPowerBI for the #DuBoisChallenge. @JSBaucke should be proud :) @MBK_Alliance @WeTheUrban #DataViz @NEhumanities #soctwitter @BlackinSTEMEd https://t.co/xw6hHa7Zlp,0.0,7.0,0.0,Twitter Web App,AlDatavizguy,New York,1113.0,https://twitter.com/AlDatavizguy/status/1370859187958386692,False,40.7127281,-74.0060152
2021-03-13T21:49:49Z,@AdamMico1 @tableau @ajstarks @sqlsekou Love that you're up to the #DuBoisChallenge!,0.0,1.0,0.0,Twitter for Android,AlDatavizguy,New York,1113.0,https://twitter.com/AlDatavizguy/status/1370854638371618823,False,40.7127281,-74.0060152
2021-03-13T21:46:28Z,"➡️https://t.co/FFHon5vJth

This week was a super fun #DuboisChallenge covering the complexities of race, class, and budgets. I also added stuff in the tooltips (e.g. inflation adjustments for context). https://t.co/k98n51p9UF",6.0,57.0,2.0,Twitter Web App,AdamMico1,"Madison, WI",3097.0,https://twitter.com/AdamMico1/status/1370853792728678402,False,43.074761,-89.3837613
2021-03-13T03:16:09Z,Fan and bowtie charts: now in dark mode #DuBoisChallenge https://t.co/fxIEzJvuTI,2.0,9.0,0.0,Twitter Web App,ajstarks,"New Jersey, USA",1237.0,https://twitter.com/ajstarks/status/1370574373535485952,False,40.0757384,-74.4041622
2021-03-13T02:29:12Z,Great work @AsjadNaqvi! #DuBoisChallenge https://t.co/hai2OnXbY1,0.0,2.0,0.0,Twitter Web App,AlDatavizguy,New York,1113.0,https://twitter.com/AlDatavizguy/status/1370562557979803649,False,40.7127281,-74.0060152
2021-03-12T19:55:54Z,"Here is #DuBoisChallenge number 6 (#plate11) made in @Stata. 

You are probably wondering how does one make a spiral and curved text in Stata...

#Stataviz #Dataviz

@CharlieEatonPhD @ajstarks @sqlsekou https://t.co/Fp9J7L6f4y",7.0,30.0,1.0,Twitter Web App,AsjadNaqvi,"Vienna, Austria",1958.0,https://twitter.com/AsjadNaqvi/status/1370463580676632585,False,48.2083537,16.3725042
2021-03-12T19:52:14Z,Wow I got featured on the #DuBoisChallenge! 🥳 https://t.co/ususMWhOuj,0.0,3.0,0.0,Twitter Web App,AsjadNaqvi,"Vienna, Austria",1958.0,https://twitter.com/AsjadNaqvi/status/1370462657195749381,False,48.2083537,16.3725042
2021-03-12T19:27:09Z,"Great work by @sarahlovesdata  on your week 4 #DuBoisChallenge submission!!! 

https://t.co/ROf6AOGmiA",1.0,5.0,0.0,Twitter Web App,sqlsekou,"Nashville, TN",1034.0,https://twitter.com/sqlsekou/status/1370456347846848514,False,36.2206081,-86.69563733
2021-03-12T19:27:09Z,"Next up we have  @adam_mico with his week 4 submission!  #DuBoisChallenge

https://t.co/CojpRbp6Ce",1.0,3.0,0.0,Twitter Web App,sqlsekou,"Nashville, TN",1034.0,https://twitter.com/sqlsekou/status/1370456346278166528,False,36.2206081,-86.69563733
2021-03-12T19:27:09Z,"We're spotlighting the Week 4 challenge submissions starting with 
@AsjadNaqvi

! We really enjoyed your re-creation. Great job !! #DuBoisChallenge 

https://t.co/FSw6qaKuEj",0.0,3.0,2.0,Twitter Web App,sqlsekou,"Nashville, TN",1034.0,https://twitter.com/sqlsekou/status/1370456344780800004,False,36.2206081,-86.69563733
2021-03-12T19:27:08Z,#HappyFriday! It's that time to recognize Week 4 #DuBoisChallenge submissions we've been seeing across the timeline!,1.0,6.0,0.0,Twitter Web App,sqlsekou,"Nashville, TN",1034.0,https://twitter.com/sqlsekou/status/1370456343669309444,False,36.2206081,-86.69563733
2021-03-12T18:29:19Z,"#DuBoisChallenge - Week 5 ‼️

Tool: Microsoft Power BI https://t.co/72gZdtpCex",0.0,16.0,1.0,Twitter Web App,sqlsekou,"Nashville, TN",1034.0,https://twitter.com/sqlsekou/status/1370441793658089476,False,36.2206081,-86.69563733
2021-03-11T19:08:38Z,The innovation coming out of the #duboischallenge is genius. Fan and bowtie charts are now a thing. https://t.co/O9FCiUONj3,0.0,5.0,0.0,Twitter Web App,AlDatavizguy,New York,1113.0,https://twitter.com/AlDatavizguy/status/1370089296665923586,False,40.7127281,-74.0060152
2021-03-11T13:42:40Z,"The fanchart program can now do Du Bois-style fancharts in two orientations: top-bottom (as in the original) and left right: ""bowtie"" style #duboischallenge https://t.co/s9TZSWrUGo",4.0,16.0,1.0,Twitter Web App,ajstarks,"New Jersey, USA",1237.0,https://twitter.com/ajstarks/status/1370007264661241856,False,40.0757384,-74.4041622
2021-03-10T20:35:56Z,"Here is #DuBoisChallenge number 4 (#plate51) in @Stata. Relatively easy. The margins can still be improved a bit. Also can find a better font but happy with this version.

@CharlieEatonPhD @ajstarks https://t.co/EvZBWvLrzt",1.0,12.0,1.0,Twitter Web App,AsjadNaqvi,"Vienna, Austria",1958.0,https://twitter.com/AsjadNaqvi/status/1369748880972255237,False,48.2083537,16.3725042
2021-03-08T10:22:24Z,"Hi everyone!
My submission for #MakeoverMonday wk- 10 women in the olympics inspired by #duboischallenge 
feedback are welcome :)
 #MMVizReview 
Link:https://t.co/rmQMfDiU5j
@TriMyData @VizWizBI https://t.co/ColnenpRAQ",1.0,32.0,2.0,Twitter Web App,Saveriorocc,Roma,325.0,https://twitter.com/Saveriorocc/status/1368869702940917760,False,41.8933203,12.4829321
2021-03-06T21:01:59Z,"The #DuBoisChallenge Week 4 submission shows us the impact of the collective and definitely evokes feeling with the use of color. Slavery definitely left a mark. DuBois full exhibit allows the audience to connect deeper with the use of photographs. 
https://t.co/7WcqEawCo5",0.0,1.0,0.0,Twitter Web App,AlDatavizguy,New York,1113.0,https://twitter.com/AlDatavizguy/status/1368305883755732994,False,40.7127281,-74.0060152
2021-03-06T19:25:20Z,"➡️https://t.co/jUy3pgoF97

Hey #datafam, sometimes a simple area chart can make such a visual impact with the right data. Here's my submission for #DuboisChallenge Week 4. https://t.co/fH8YdpkZfC",2.0,37.0,2.0,Twitter Web App,AdamMico1,"Madison, WI",3097.0,https://twitter.com/AdamMico1/status/1368281561729237003,False,43.074761,-89.3837613
2021-03-06T09:42:42Z,"Another from the #DuBoisChallenge in @Stata. This one was easier. One can go full customization here as well for example to add the curly brackets and fix the legends keys but that requires time investment :)

#Stataviz https://t.co/IkQzMjR2R2",1.0,14.0,0.0,Twitter Web App,AsjadNaqvi,"Vienna, Austria",1958.0,https://twitter.com/AsjadNaqvi/status/1368134939380756484,False,48.2083537,16.3725042
2021-03-05T22:07:15Z,"Rounding us out is @pozdniakov_is with his #DuBoisChallenge week 3 submission! Thanks for participating Ivan and glad you learned about #WEBDuBois! He's definitely a #dataviz pioneer. #BlackHistory #soctwitter
https://t.co/Mjx9GMklnI",1.0,2.0,0.0,Twitter Web App,AlDatavizguy,New York,1113.0,https://twitter.com/AlDatavizguy/status/1367959920063156226,False,40.7127281,-74.0060152
2021-03-05T22:07:14Z,"The Mayor of #DataFam submitted his #DuBoisChallenge Week 3 submission! Thanks @AdamMico1 ! #dataviz #BlackHistory 
https://t.co/NHGbDh11jY",0.0,3.0,0.0,Twitter Web App,AlDatavizguy,New York,1113.0,https://twitter.com/AlDatavizguy/status/1367959919014653956,False,40.7127281,-74.0060152
2021-03-05T22:07:14Z,"Looks like @bkornell broke out the trig and geometry notes for this one! Nice job! #DuBoisChallenge Week 3 #soctwitter #BlackHistory
https://t.co/bz9sa0f7EM",1.0,3.0,0.0,Twitter Web App,AlDatavizguy,New York,1113.0,https://twitter.com/AlDatavizguy/status/1367959917836066829,False,40.7127281,-74.0060152
2021-03-05T22:07:14Z,"Looks like @zanmuny jumped into #TidyTuesday with the #DuBoisChallenge! We appreciate that! Keep up the great work! #soctwitter #dataviz #BlackHistory #HISTORY 
https://t.co/fIG5lnfmbv",1.0,2.0,0.0,Twitter Web App,AlDatavizguy,New York,1113.0,https://twitter.com/AlDatavizguy/status/1367959916095406087,False,40.7127281,-74.0060152
2021-03-05T22:07:13Z,"Shout out to @winterstat on your #DuBoisChallenge Week 3 submission. #DuBoisChallenge #chart #TidyTuesday #soctwitter #BlackHistory #History101 
https://t.co/9U4uzbTx2q",2.0,4.0,0.0,Twitter Web App,AlDatavizguy,New York,1113.0,https://twitter.com/AlDatavizguy/status/1367959914979672069,False,40.7127281,-74.0060152
2021-03-05T22:07:13Z,"Next up we have @cnicault representing Week 3! #TidyTuesday #Rstats #DuBoisChallenge #soctwitter
https://t.co/Cyyu3hd8vt",3.0,3.0,0.0,Twitter Web App,AlDatavizguy,New York,1113.0,https://twitter.com/AlDatavizguy/status/1367959913734025226,False,40.7127281,-74.0060152
2021-03-05T22:07:13Z,"#HappyFriday! It's that time to review this week's #DuBoisChallenge Week 3 submissions! We had some good ones starting with @JDavison_ from the #TidyTuesday crew! #ggplot2 #soctwitter
https://t.co/iBcHUuZ25Q",3.0,3.0,0.0,Twitter Web App,AlDatavizguy,New York,1113.0,https://twitter.com/AlDatavizguy/status/1367959912572219392,False,40.7127281,-74.0060152
2021-03-05T22:03:24Z,"#DuBoisChallenge - Week 4 ‼️

Tool: Tableau https://t.co/GZntBqu92v",0.0,9.0,0.0,Twitter Web App,sqlsekou,"Nashville, TN",1034.0,https://twitter.com/sqlsekou/status/1367958951791390723,False,36.2206081,-86.69563733
2021-03-05T20:59:03Z,"#HappyFriday We're still hearing great reviews about this @tableau webinar! The discussion was described as ""A game changer with regards to the appreciation of visualizations and history."" #DuBoisChallenge #DataViz https://t.co/IqII1Pha2V",0.0,0.0,0.0,Twitter Web App,AlDatavizguy,New York,1113.0,https://twitter.com/AlDatavizguy/status/1367942757281640452,False,40.7127281,-74.0060152
2021-03-04T21:16:43Z,Wow! So impressed by what @AsjadNaqvi did for this  #DuBoisChallenge with @Stata https://t.co/Ibzlc88GtJ,0.0,2.0,0.0,TweetDeck,CharlieEatonPhD,"Merced, CA",2531.0,https://twitter.com/CharlieEatonPhD/status/1367584818318352388,False,37.1641544,-120.7678602
2021-03-04T17:10:35Z,"And here is the final version. Note to self: fix the labels at the very end! 

Rajdhani font from Google: https://t.co/wEeXMd2I15

Will do another one over the weekend. Stay tuned!

#DuBoisChallenge Nr. 3 #Stata https://t.co/uazD3kTmdL",0.0,3.0,0.0,Twitter Web App,AsjadNaqvi,"Vienna, Austria",1958.0,https://twitter.com/AsjadNaqvi/status/1367522875587108871,False,48.2083537,16.3725042
2021-03-04T05:15:59Z,https://t.co/yNBmdw4Yom #DuBoisChallenge,0.0,0.0,0.0,Twitter for Android,DenaMichelePhD,United States,873.0,https://twitter.com/DenaMichelePhD/status/1367343041405538306,False,39.7837304,-100.4458825
2021-03-03T21:39:08Z,"I posted last week about taking on the #DuBoisChallenge started by @ajstarks using @Stata. Here is my first output on #plate27.

This involved programming pie charts from scratch. I will fine tune it a bit more in terms of colors, shades and labels but happy with this version. https://t.co/0mDO2FG0zA",3.0,23.0,1.0,Twitter Web App,AsjadNaqvi,"Vienna, Austria",1958.0,https://twitter.com/AsjadNaqvi/status/1367228069837230083,False,48.2083537,16.3725042
2021-03-03T14:53:28Z,"#BuildThisViz | Angled Stacked Bar Chart via W.E.B. Du Bois

This is the last planned viz tutorial for #DuBoisChallenge

https://t.co/1UlukqdQak",2.0,3.0,0.0,Twitter Web App,lukestanke,"Minneapolis, MN",4847.0,https://twitter.com/lukestanke/status/1367125979756261377,False,44.9772995,-93.2654692
2021-03-02T17:49:59Z,Hopefully you all are bookmarking and binging these later! Thanks @lukestanke for using the #BuildThisViz platform to collab with #DuBoisChallenge. You can also catch Dr. Luke dropping calisthenics on #WorkoutWednesday. #dataviz https://t.co/tyty6AL8lu,1.0,3.0,0.0,Twitter Web App,AlDatavizguy,New York,1113.0,https://twitter.com/AlDatavizguy/status/1366808013013725190,False,40.7127281,-74.0060152
2021-03-02T16:37:07Z,"#BuildThisViz | Wrapped Bar Chart by W.E.B. Du Bois

Two more before it's all said-and-done (for the time being).

#DuBoisChallenge

 https://t.co/Nwqnpsput8",1.0,7.0,1.0,Twitter Web App,lukestanke,"Minneapolis, MN",4847.0,https://twitter.com/lukestanke/status/1366789678641348611,False,44.9772995,-93.2654692
2021-03-02T04:31:07Z,@rachel_roday There's always the #DuBoisChallenge  :),0.0,3.0,0.0,Twitter Web App,AlDatavizguy,New York,1113.0,https://twitter.com/AlDatavizguy/status/1366606973161140224,False,40.7127281,-74.0060152
2021-03-02T01:13:10Z,"For week 3 of #DuboisChallenge, in this thread I'll walk through constructing the a fanchart as seen in plate 27: https://t.co/JdBoVdHYq6",1.0,16.0,0.0,Twitter Web App,ajstarks,"New Jersey, USA",1237.0,https://twitter.com/ajstarks/status/1366557156007432192,False,40.0757384,-74.4041622
2021-03-01T16:03:53Z,"GenForward joins the #DuBoisChallenge by showcasing some of our original data on the views and behavior of young adults in the US, thanks to @vladmedenica and his reflections on the impact of Du Bois’s data portraits https://t.co/8yEcnvdxN8",2.0,8.0,1.0,Twitter Web App,GenForward_UChi,"Chicago, IL",640.0,https://twitter.com/GenForward_UChi/status/1366418925240606722,False,41.8755616,-87.6244212
2021-03-01T01:43:46Z,"Deck generated by the ""fanchart"" program: 
$ fanchart 1900-occupations.csv occupations.csv | decksh | pdf &amp;&amp; open f.pdf #DuBoisChallenge https://t.co/j0kABZCIjS",2.0,10.0,1.0,Twitter Web App,ajstarks,"New Jersey, USA",1237.0,https://twitter.com/ajstarks/status/1366202468992966658,False,40.0757384,-74.4041622
2021-02-28T21:11:33Z,"For the #DuboisChallenge, I wrote a program to generate Dubois style fancharts (previously I coded these by hand). Data and command on left, generated deck (1900 and 2019 data). see: https://t.co/J38ngKJsDi https://t.co/ndC27CmGig",0.0,6.0,0.0,Twitter Web App,ajstarks,"New Jersey, USA",1237.0,https://twitter.com/ajstarks/status/1366133967108395009,False,40.0757384,-74.4041622
2021-02-28T20:09:29Z,"#DuBoisChallenge: The Fan Chart
This one was a beast! 🤯 Geometry + Trigonometry + custom polygons + #Tableau map hack. Thx again to @ajstarks &amp; @Jasonforrestftw for researching &amp; publicizing these pioneering vizzes! #BlackHistoryMonth 
Interactive viz: https://t.co/juoaMxIn5z https://t.co/RqZY2hzUnk",5.0,20.0,1.0,Twitter Web App,bkornell,"Boston, MA",385.0,https://twitter.com/bkornell/status/1366118345297305605,False,42.3602534,-71.0582912
2021-02-28T10:45:07Z,"Happening TODAY! Join our Watch Party + Discussion: ""W.E.B. Du Bois’s Data Portraits: Visualizing Black America"" Sun, Feb 28, 2021 at 12:30 PM 
👉 https://t.co/sWfETAejey
#blackhistory365 #DuBoisChallenge #dataforgood #data4blacklives https://t.co/WQpeS4TrLa",0.0,0.0,0.0,Crowdfire App,HackerCivic,Worldwide,111.0,https://twitter.com/HackerCivic/status/1365976319910154240,False,53.5120412,-2.2434612
2021-02-28T10:29:04Z,There was a bug in the labels and data for plate27 used from #DuboisChallenge 03.  It's been fixed.,0.0,1.0,0.0,Twitter Web App,ajstarks,"New Jersey, USA",1237.0,https://twitter.com/ajstarks/status/1365972277569937415,False,40.0757384,-74.4041622
2021-02-27T22:46:30Z,Now that's a challenge! Creating a virtual exhibit of the Du Bois visualizations. #DuBoisChallenge https://t.co/lD1ZnyoE0T,1.0,2.0,0.0,Twitter for Android,AlDatavizguy,New York,1113.0,https://twitter.com/AlDatavizguy/status/1365795473920057349,False,40.7127281,-74.0060152
2021-02-27T22:34:42Z,Inspired by the DuBois talk but bothered low impact on 1900 whites. I think the exhibition needs recreation. Remembered TC20ish Tableau Public Art Gallery. Has anyone done this?! Should we do it anyway! @AlDatavizguy @ajstarks @Jasonforrestftw #DataFam @tableau #DuBoisChallenge,1.0,3.0,1.0,Twitter for iPad,VizFord,"Arlington Heights, IL",20.0,https://twitter.com/VizFord/status/1365792501563539456,False,42.0811563,-87.9802164
2021-02-27T22:27:54Z,"➡️https://t.co/cjKp73I5im

Week 3 #DuBoisChallenge

Fun Challenge. Thanks, @ajstarks  @AlDatavizguy &amp; @sqlsekou.  I was gonna go with the @lukestanke method, but went with my hacky one instead. https://t.co/9DTGqkoxlS",1.0,36.0,1.0,Twitter Web App,AdamMico1,"Madison, WI",3097.0,https://twitter.com/AdamMico1/status/1365790793227714561,False,43.074761,-89.3837613
2021-02-27T21:41:12Z,@VizFord This makes me so happy to read! Thanks for watching and hoping you learned a ton and even try your hand at the #DuBoisChallenge,0.0,0.0,0.0,Twitter Web App,AlDatavizguy,New York,1113.0,https://twitter.com/AlDatavizguy/status/1365779040934715393,False,40.7127281,-74.0060152
2021-02-27T17:08:28Z,New this morning: I updated my last blog post to include this week’s @tableau talk with @Jasonforrestftw and @ajstarks about the #DuBoisChallenge visualizations. I look forward to your comments - please read and share https://t.co/bJrttPCPMx https://t.co/9CFlQ9JyiC,0.0,3.0,1.0,Twitter for iPhone,akorengold,At the home office,1521.0,https://twitter.com/akorengold/status/1365710405046333444,False,39.1263185,-77.2370324
2021-02-26T18:38:05Z,"#DuBoisChallenge - Week 3 ‼️

Tool: Tableau 

Difficultly Level: Difficult as bleep! https://t.co/VkdEFjHtn8",1.0,20.0,1.0,Twitter Web App,sqlsekou,"Nashville, TN",1034.0,https://twitter.com/sqlsekou/status/1365370569580023814,False,36.2206081,-86.69563733
2021-02-26T14:42:17Z,So happy that yesterday's #dataplusdiversity discussion was well received. The questions and talking points that came up were awesome. Du Bois set out what he planned to do. It's our plan to blast right pass #bhm and continue this discussion! #DuBoisChallenge! https://t.co/IqII1Pha2V,1.0,9.0,0.0,Twitter for Android,AlDatavizguy,New York,1113.0,https://twitter.com/AlDatavizguy/status/1365311226721558528,False,40.7127281,-74.0060152
2021-02-26T14:32:10Z,#HappyFriday! It's that time again! We have some really great submissions for this week's #DuBoisChallenge ! Check them out in the thread! https://t.co/ycSPZOKl9m,3.0,5.0,0.0,Twitter for Android,AlDatavizguy,New York,1113.0,https://twitter.com/AlDatavizguy/status/1365308679411671049,False,40.7127281,-74.0060152
2021-02-26T13:37:31Z,"#DuBoisChallenge 

Shout out the sponsors who have been supporting the challenge! @hadleywickham @AlbertoCairo @DataRemixed @waynesutton @DataRevelations @thomas_mock",0.0,5.0,0.0,Twitter Web App,sqlsekou,"Nashville, TN",1034.0,https://twitter.com/sqlsekou/status/1365294926532124677,False,36.2206081,-86.69563733
2021-02-26T13:37:30Z,"Great work by Tessa (@tessuheagle )on your week 2 #DuBoisChallenge submission! 
https://t.co/heR7xGiN7E",0.0,6.0,0.0,Twitter Web App,sqlsekou,"Nashville, TN",1034.0,https://twitter.com/sqlsekou/status/1365294925538086912,False,36.2206081,-86.69563733
2021-02-26T13:37:30Z,"Next up we have @AdamMico1 with his week 2 submission!  #DuBoisChallenge

https://t.co/xHzlXszRqG",0.0,6.0,0.0,Twitter Web App,sqlsekou,"Nashville, TN",1034.0,https://twitter.com/sqlsekou/status/1365294924481101831,False,36.2206081,-86.69563733
2021-02-26T13:37:30Z,"Now to the submissions! We're spotlighting the Week 2 challenge submissions starting with @Saveriorocc We really enjoyed your re-creation. Great job Saverio!! #DuBoisChallenge 

https://t.co/BKEPZTwrNn",0.0,6.0,0.0,Twitter Web App,sqlsekou,"Nashville, TN",1034.0,https://twitter.com/sqlsekou/status/1365294923298328583,False,36.2206081,-86.69563733
2021-02-26T13:37:30Z,"#DuBoisChallenge 
Yesterday, @AlDatavizguy,  @ajstarks  and @Jasonforrestftw had a phenomenal #DataPlusDiversity discussion on “Exploring and Recreating the Visualizations of W.E.B. DuBois”! Thank you @tableau for hosting and the replay link is attached   https://t.co/nOrwo37SKD",0.0,5.0,1.0,Twitter Web App,sqlsekou,"Nashville, TN",1034.0,https://twitter.com/sqlsekou/status/1365294922048430080,False,36.2206081,-86.69563733
2021-02-26T13:37:29Z,#HappyFriday! It's that time to recognize Week 2 #DuBoisChallenge submissions we've been seeing across the timeline!,0.0,4.0,1.0,Twitter Web App,sqlsekou,"Nashville, TN",1034.0,https://twitter.com/sqlsekou/status/1365294921406627841,False,36.2206081,-86.69563733
